 Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog,,
1998,6,10,64521,-30.876,-71.206,4.9,68,PDE  ,,
1998,6,12,185716.31,59.984,-152.353,4.7,94,PDE  ,,
1998,6,14,131708.09,35.372,140.52,5.7,45,PDE  ,,
1998,6,17,80023.43,35.926,-84.405,3.6,10,PDE  ,,
1998,6,19,22008.77,42.189,142.291,4.7,33,PDE  ,,
1998,6,21,80354.24,12.853,-88.463,5.2,69,PDE  ,,
1998,6,21,124750.98,44.853,37.138,3.7,33,PDE  ,,
1998,6,21,201527.15,-18.345,-69.497,4.5,119,PDE  ,,
1998,6,22,70708.43,28.043,129.391,5.5,63,PDE  ,,
1998,6,23,135417.08,34.569,136.077,4.5,39,PDE  ,,
1998,6,24,213049.13,34.19,139.072,4.6,33,PDE  ,,
1998,6,26,22410.29,44.681,37.501,4.1,33,PDE  ,,
1998,6,30,81522.4,55.296,-160.574,4.6,58,PDE  ,,
1998,6,30,172249.71,36.428,137.724,4.7,33,PDE  ,,
1998,7,1,175423.6,60.711,-151.588,4.4,71,PDE  ,,
1998,7,6,234232.8,36.6,-3.66,2.6,13,PDE  ,,
1998,7,8,74058.11,-36.837,-73.094,4.5,31,PDE  ,,
1998,7,10,225749.38,-35.486,-71.41,4.1,102,PDE  ,,
1998,7,17,45114.76,23.407,120.736,5.7,12,PDE  ,,
1998,7,17,82904.78,43.201,-7.066,4.4,5,PDE  ,,
1998,7,17,184441.38,23.989,121.465,4.4,10,PDE  ,,
1998,7,17,220352.38,-4.687,103.065,5.7,50,PDE  ,,
1998,7,18,5017.53,24.017,121.81,   ,10,PDE  ,,
1998,7,18,95713.95,-28.307,-70.841,5.5,46,PDE  ,,
1998,7,18,161407.23,24.037,121.85,3.6,33,PDE  ,,
1998,7,18,170241.97,23.348,120.931,4.3,33,PDE  ,,
1998,7,19,92741.26,18.303,-65.098,4.5,131,PDE  ,,
1998,7,19,175829.71,23.483,121.7,   ,33,PDE  ,,
1998,7,21,105942.68,64.88,-162.32,4,10,PDE  ,,
1998,7,23,122917.1,47.662,14.41,3.1,10,PDE  ,,
1998,7,24,231218.51,48.836,131.091,4.3,33,PDE  ,,
1998,7,25,1149.45,40.541,-1.691,4.2,10,PDE  ,,
1998,7,25,190551.26,-36.047,-72.614,4.4,33,PDE  ,,
1998,7,26,102029.29,59.325,-136.55,3.6,10,PDE  ,,
1998,7,28,134704.58,-31.841,-71.282,4.5,37,PDE  ,,
1998,7,30,81542.84,22.92,121.509,4.1,33,PDE  ,,
1998,8,1,135642.75,-34.905,-71.023,4.5,107,PDE  ,,
1998,8,3,103000.39,-28.594,-71.101,4.4,42,PDE  ,,
1998,8,3,110935.57,37.189,139.934,5.1,33,PDE  ,,
1998,8,5,115235.55,-31.932,-70.552,4.2,112,PDE  ,,
1998,8,8,142549.31,-30.65,-71.372,4.7,44,PDE  ,,
1998,8,9,113256,52.741,159.909,4.6,55,PDE  ,,
1998,8,10,210257.26,18.647,-70.541,5.2,58,PDE  ,,
1998,8,15,51808.88,42.408,12.981,4.8,10,PDE  ,,
1998,8,15,183108.69,36.268,137.644,5.5,10,PDE  ,,
1998,8,17,11505.62,36.208,137.714,4.6,10,PDE  ,,
1998,8,17,60638.37,57.21,-153.674,5.1,41,PDE  ,,
1998,8,17,124339.84,-7.58,107.199,5.4,76,PDE  ,,
1998,8,18,112524.24,61.495,-148.255,4.9,11,PDE  ,,
1998,8,19,232.04,-29.824,-71.725,4.5,58,PDE  ,,
1998,8,20,64055.82,28.932,139.329,7.1,440,PDE  ,,
1998,8,21,185545.75,36.254,137.746,4.4,10,PDE  ,,
1998,8,21,194824.41,36.627,137.678,   ,10,PDE  ,,
1998,8,23,53612.92,14.697,120.046,6.1,70,PDE  ,,
1998,8,28,110406.63,18.385,-66.463,4.4,89,PDE  ,,
1998,8,28,124058.7,-0.154,125.018,6.1,66,PDE  ,,
1998,8,30,225510.46,42.937,-7.187,3.2,33,PDE  ,,
1998,8,31,23204.19,45.949,14.779,4.9,10,PDE  ,,
1998,9,1,204139.81,45.913,14.893,2.5,10,PDE  ,,
1998,9,2,20124.77,61.332,-146.944,4.6,46,PDE  ,,
1998,9,2,83729.91,5.41,126.764,6.8,50,PDE  ,,
1998,9,3,75821.1,39.716,140.76,5.9,38,PDE  ,,
1998,9,3,131823.28,38.447,69.473,5,33,PDE  ,,
1998,9,3,173758.24,-29.45,-71.715,6.6,27,PDE  ,,
1998,9,4,104052.55,23.772,121.448,4.7,33,PDE  ,,
1998,9,11,52442.55,-30.676,-71.231,5.1,33,PDE  ,,
1998,9,13,53446.93,24.298,122.959,5.4,47,PDE  ,,
1998,9,15,72406.54,38.346,140.508,5.1,50,PDE  ,,
1998,9,16,110927.66,46.222,13.702,2.7,10,PDE  ,,
1998,9,17,52943.65,46.064,14.769,3.9,10,PDE  ,,
1998,9,18,60659.41,46.057,14.746,3,10,PDE  ,,
1998,9,18,81611.42,36.326,137.7,4.2,10,PDE  ,,
1998,9,20,25251.82,47.331,11.308,3.5,5,PDE  ,,
1998,9,21,65241.19,0.262,122.467,6,147,PDE  ,,
1998,9,22,211742.54,-32.381,-71.358,4.4,38,PDE  ,,
1998,9,24,35905.49,46.04,14.798,3.9,10,PDE  ,,
1998,9,24,215934.55,37.485,141.266,4.8,83,PDE  ,,
1998,9,25,60619.33,45.938,14.875,2.7,10,PDE  ,,
1998,9,25,195252.07,41.495,-80.388,4.5,5,PDE  ,,
1998,9,27,5759.99,61.568,-149.656,5,34,PDE  ,,
1998,9,28,61142.18,28.463,129.315,4.6,82,PDE  ,,
1998,9,29,63912.59,19.346,-155.127,4.8,9,PDE  ,,
1998,9,29,221449.58,44.209,20.08,5.5,10,PDE  ,,
1998,9,30,55340.41,47.205,11.252,3.1,10,PDE  ,,
1998,9,30,200656.27,52.74,107.223,4.5,10,PDE  ,,
1998,10,1,204406.72,9.675,-82.443,5.4,30,PDE  ,,
1998,10,3,111542.69,28.505,127.615,6.2,226,PDE  ,,
1998,10,9,45007.55,19.397,-155.241,4.3,27,PDE  ,,
1998,10,9,80658.02,46.155,13.794,2.9,10,PDE  ,,
1998,10,10,41208.74,-33.518,-72.078,5.7,33,PDE  ,,
1998,10,10,163219.49,-0.403,119.84,6,33,PDE  ,,
1998,10,13,23412.82,51.659,-176.926,4.7,58,PDE  ,,
1998,10,15,210449.5,18.486,-70.467,4.4,68,PDE  ,,
1998,10,16,32419.72,-38.623,-71.792,4.2,33,PDE  ,,
1998,10,16,94647.1,36.92,-2.65,3.8,0,PDE  ,,
1998,10,17,132449.05,46.231,13.629,2.5,10,PDE  ,,
1998,10,18,52209.57,44.025,33.618,4.1,33,PDE  ,,
1998,10,19,50332.71,59.813,-139.691,3.9,0,PDE  ,,
1998,10,22,181108.57,46.206,13.737,2.4,10,PDE  ,,
1998,10,24,40350.81,61.513,-149.842,4.4,58,PDE  ,,
1998,10,27,10840.65,34.323,-116.844,4.5,5,PDE  ,,
1998,10,27,232306.2,42.87,-1.97,4.8,15,PDE  ,,
1998,10,28,65321.31,0.891,126.793,5.2,61,PDE  ,,
1998,10,29,195554.76,-32.759,-70.479,5.3,85,PDE  ,,
1998,10,29,203039.09,-32.809,-70.475,4.6,87,PDE  ,,
1998,10,30,95711.58,-30.826,-71.522,4.7,55,PDE  ,,
1998,11,3,44603.29,40.272,-124.324,3.4,9,PDE  ,,
1998,11,7,111350.69,28.21,129.386,4.8,41,PDE  ,,
1998,11,8,72548.51,-9.135,121.421,6.4,33,PDE  ,,
